Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,EcoClass
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,27305,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,23590,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,25550,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,22,586,20405,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,22445,Low-middle
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,25,19,586,27165,Low-middle
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,23,18,586,28915,Low-middle
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,25345,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,25700,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,25495,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,23740,Low-middle
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,23,18,586,29065,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,586,22595,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,24350,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,28,23,586,20555,Low-middle
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,586,27455,Low-middle
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Compact,4dr SUV,25,19,586,27315,Low-middle
Mazda,Truck,2002,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,25,21,586,12840,Low-middle
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,16,586,19885,Low-middle
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,17,586,18090,Low-middle
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,18,14,586,22630,Low-middle
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,17,586,15670,Low-middle
Mazda,Truck,2002,regular unleaded,147,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,20,16,586,20575,Low-middle
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,586,21410,Low-middle
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,14,586,23150,Low-middle
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,17,586,16975,Low-middle
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,17,586,19215,Low-middle
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,13930,Low-middle
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,15,586,20880,Low-middle
Mazda,Truck,2003,regular unleaded,147,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,17,586,18885,Low-middle
Mazda,Truck,2003,regular unleaded,135,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,586,18050,Low-middle
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,586,19975,Low-middle
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2000,Low-middle
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,16,2009,2121,Low-middle
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000,Low-middle
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000,Low-middle
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,20,16,2009,2000,Low-middle
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,16,2009,2281,Low-middle
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,2009,2436,Low-middle
Nissan,Truck,1995,regular unleaded,153,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,17,14,2009,2494,Low-middle
Nissan,Truck,1995,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,19,16,2009,2130,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2000,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,2009,2122,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2762,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,15,2009,2354,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2647,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2547,Low-middle
Nissan,Truck,1996,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,2009,2326,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,2918,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,19,2009,2391,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,18,15,2009,3140,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,19,2009,2550,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,18,15,2009,2676,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,19,2009,2241,Low-middle
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,19,2009,2837,Low-middle
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,35010,Low-middle
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,31360,Low-middle
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,35510,Low-middle
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,31860,Low-middle
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,35635,Low-middle
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,30,22,204,31985,Low-middle
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,30010,Low-middle
Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,19,204,35550,Low-middle
Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,19,204,38650,Low-middle
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,33110,Low-middle
Acura,TSX,2012,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,31010,Low-middle
Acura,TSX,2012,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,21,204,31010,Low-middle
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,30510,Low-middle
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,31510,Low-middle
Acura,TSX,2013,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,21,204,31510,Low-middle
Acura,TSX,2013,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,33610,Low-middle
Acura,TSX,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,19,204,39150,Low-middle
Acura,TSX,2014,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,29,21,204,31635,Low-middle
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,30635,Low-middle
Acura,TSX,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,19,204,39275,Low-middle
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,33735,Low-middle
Acura,TSX,2014,premium unleaded (recommended),201,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,204,31635,Low-middle
Audi,TT RS,2012,premium unleaded (required),360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,56850,Low-middle
Audi,TT RS,2013,premium unleaded (required),360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,57200,Low-middle
Audi,TT,2015,premium unleaded (recommended),211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,31,22,3105,43350,Low-middle
Audi,TT,2015,premium unleaded (recommended),211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Coupe,31,22,3105,40350,Low-middle
Audi,TT,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,23,3105,42900,Low-middle
Audi,TT,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,23,3105,46400,Low-middle
Audi,TT,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,23,3105,47000,Low-middle
Audi,TT,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,23,3105,43500,Low-middle
Audi,TTS,2015,premium unleaded (required),265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Convertible,31,22,3105,51700,Low-middle
Audi,TTS,2015,premium unleaded (required),265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,31,22,3105,48700,Low-middle
Audi,TTS,2016,premium unleaded (required),292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,27,23,3105,51900,Low-middle
Audi,TTS,2017,premium unleaded (required),292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,27,23,3105,52500,Low-middle
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,1439,26450,Low-middle
Hyundai,Tucson,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,23,1439,21650,Low-middle
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,27950,Low-middle
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21,1439,23700,Low-middle
Hyundai,Tucson,2015,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,25200,Low-middle
Hyundai,Tucson,2015,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21,1439,23150,Low-middle
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,25200,Low-middle
Hyundai,Tucson,2015,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,20,1439,27950,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,33,26,1439,24150,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,31,25,1439,25550,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,29900,Low-middle
Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,21,1439,24100,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,31300,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,27550,Low-middle
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,26150,Low-middle
Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,23,1439,22700,Low-middle
Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,30,23,1439,22700,Low-middle
Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,21,1439,24100,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,29775,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,25900,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,31175,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,28,24,1439,27300,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,32,26,1439,24150,Low-middle
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,30,25,1439,25550,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,14,2031,33210,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,2031,29120,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,2031,44925,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,40685,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,2031,44925,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,44000,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,33390,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,33060,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,47975,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,34710,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,15,2031,30160,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34710,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,40685,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,14,2031,31560,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,44000,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,35040,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,37030,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,42550,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,42550,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,14,2031,35530,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,33060,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,37030,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,32170,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,41385,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,2031,39500,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,35040,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,33390,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,41385,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,47975,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,19,15,2031,32480,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,13,2031,37635,Low-middle
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,15,2031,28510,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,47975,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,2031,33980,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,13,2031,30010,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,13,2031,31660,Low-middle
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,47975,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,13,2031,31990,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,2031,32170,Low-middle
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,13,2031,30340,Low-middle
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,34220,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,30840,Low-middle
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,14,2031,34000,Low-middle
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,45560,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,32980,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,38670,Low-middle
Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,14,2031,36320,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,34970,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,46530,Low-middle
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,17,13,2031,43585,Low-middle
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,42945,Low-middle
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,2031,42945,Low-middle
